lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
63.50,45.50,24.98,19.13,17.68,23.68,52.79,59.17,50.49,38.61,30.54,30.34,30.55,27.82
63.50,46.50,23.09,17.47,15.92,20.86,48.34,54.46,46.69,35.49,28.32,28.60,28.79,25.77
63.50,47.50,23.41,17.63,15.99,21.00,47.76,53.67,46.25,35.25,28.34,28.83,29.24,26.22
63.50,48.50,22.68,17.00,15.29,20.35,48.41,53.94,45.67,34.48,27.68,28.37,28.89,25.75
63.50,49.50,20.26,15.20,13.64,18.94,45.39,49.87,41.75,31.40,25.26,25.70,25.84,22.99
63.50,50.50,21.71,16.19,14.46,19.48,44.00,48.41,41.33,31.72,26.03,27.83,28.21,24.80
63.50,51.50,22.01,16.38,14.65,21.72,45.40,47.62,40.94,31.74,26.59,28.81,29.12,25.34
63.50,52.50,26.60,19.79,17.73,25.46,51.46,57.86,50.98,40.28,34.22,36.14,35.58,30.67
63.50,53.50,26.37,19.66,17.66,26.75,53.95,58.86,50.82,39.64,33.46,34.92,34.76,30.38
63.50,54.50,26.10,19.47,17.60,28.06,58.41,60.14,51.24,39.27,32.62,34.32,34.31,30.05
63.50,55.50,26.73,19.92,17.91,26.72,57.73,61.79,53.06,41.23,34.19,36.01,35.60,30.86
63.50,56.50,27.96,20.54,18.12,25.46,58.58,63.78,54.38,42.28,35.64,38.25,37.81,32.58
63.50,57.50,28.64,21.02,18.52,22.37,52.64,62.52,54.62,43.93,38.07,40.61,39.43,33.53
63.50,58.50,27.82,20.41,18.01,18.41,43.15,61.84,57.11,47.58,41.79,42.62,39.39,32.81
63.50,59.50,19.93,14.56,12.83,13.35,33.52,50.93,47.57,38.97,33.22,32.27,28.87,23.65
63.50,60.50,16.07,12.22,11.17,13.55,30.82,40.72,36.47,29.03,23.38,22.10,20.56,17.91
63.50,61.50,14.01,10.72,9.95,13.01,29.84,36.67,32.28,25.67,20.25,18.86,17.61,15.51
63.50,62.50,12.40,9.57,9.06,12.07,28.04,33.95,29.64,23.46,18.21,16.76,15.48,13.69
63.50,63.50,13.01,9.87,9.18,11.59,29.53,36.85,31.71,24.78,19.22,18.25,17.04,14.90
63.50,64.50,13.32,10.05,9.23,12.25,32.78,39.63,33.97,26.63,20.62,19.58,18.05,15.67
63.50,65.50,13.63,10.44,9.75,13.05,34.91,40.49,35.18,28.04,21.52,20.06,18.12,15.80
63.50,66.50,13.79,10.75,10.23,12.26,29.17,36.44,32.66,26.57,20.69,19.39,17.59,15.50
63.50,67.50,13.05,10.08,9.47,10.97,28.50,37.04,32.75,26.14,20.30,19.15,17.18,14.91
63.50,68.50,11.97,9.39,8.94,10.42,26.41,33.57,30.52,24.88,19.30,17.89,15.86,13.68
63.50,69.50,11.12,8.66,8.16,9.05,26.85,34.56,31.06,24.83,19.01,17.39,15.29,13.09
63.50,70.50,11.90,9.33,8.85,9.77,25.33,32.13,30.32,25.46,20.37,18.76,16.35,14.00
63.50,71.50,17.68,13.99,13.36,13.78,33.59,44.95,43.73,37.61,30.55,28.06,24.44,20.98
63.50,72.50,17.97,14.09,13.34,13.37,37.50,52.09,49.41,41.06,32.52,29.54,25.75,22.02
63.50,73.50,18.21,14.18,13.37,13.00,39.93,55.76,52.51,43.07,33.96,30.87,27.10,23.24
63.50,74.50,14.89,11.50,10.78,10.58,34.92,49.00,44.78,36.12,28.56,26.25,23.19,19.91
63.50,75.50,14.96,11.59,10.85,10.82,35.92,48.85,44.44,35.89,28.72,26.55,23.32,19.98
63.50,76.50,14.99,11.65,10.91,11.32,35.46,47.43,43.91,35.97,28.97,26.78,23.38,19.89
63.50,77.50,15.09,11.57,10.70,11.38,38.94,52.21,46.15,36.26,28.48,26.66,23.69,20.22
63.50,78.50,16.16,12.28,11.30,12.04,39.81,53.03,46.38,36.30,28.89,27.80,25.07,21.51
63.50,79.50,16.83,12.83,11.86,12.19,38.08,51.97,46.37,37.14,30.08,28.78,25.61,21.74
63.50,80.50,16.97,12.85,11.75,12.03,36.77,52.23,46.46,37.22,30.02,29.07,25.87,21.47
63.50,81.50,17.25,13.12,12.04,12.23,34.61,49.77,45.25,36.99,30.34,29.41,26.10,21.73
63.50,82.50,16.78,12.74,11.70,11.69,36.07,52.34,46.75,37.76,31.03,29.45,25.92,21.60
63.50,83.50,16.26,12.24,11.17,11.48,39.51,55.85,48.33,38.24,30.90,29.13,25.59,21.14
63.50,84.50,17.04,12.84,11.70,12.13,38.70,55.20,48.54,39.03,31.96,30.26,26.46,21.67
63.50,85.50,22.08,16.57,15.05,15.03,49.74,70.64,62.22,50.06,41.29,39.67,34.81,28.34
63.50,86.50,22.83,16.72,14.84,14.46,56.66,81.44,68.51,53.35,43.78,42.79,37.82,30.22
63.50,87.50,21.79,15.92,14.13,13.96,57.71,83.76,70.08,54.08,43.86,42.19,37.20,29.51
63.50,88.50,21.27,15.84,14.33,14.44,48.51,75.89,66.92,52.63,42.35,40.21,35.51,28.55
63.50,89.50,21.82,16.16,14.56,15.02,48.12,75.70,67.39,53.38,43.31,41.56,36.59,29.24
63.50,90.50,23.25,17.10,15.26,14.69,44.04,76.56,69.63,55.58,46.27,44.84,39.05,30.88
63.50,91.50,23.97,17.74,15.88,14.96,40.13,72.52,66.78,54.35,46.18,45.10,39.42,31.33
63.50,92.50,23.20,17.22,15.47,14.00,36.17,68.91,64.47,52.15,44.08,42.86,37.42,29.84
63.50,93.50,21.00,15.69,14.16,13.46,37.89,64.35,58.60,46.72,38.59,37.24,32.85,26.52
63.50,94.50,19.35,14.46,13.07,12.40,35.90,59.15,53.77,42.53,34.92,33.52,29.54,23.86
63.50,95.50,16.79,12.66,11.55,11.01,32.61,53.83,48.85,38.13,30.43,28.59,25.04,20.38
63.50,96.50,14.16,10.77,9.91,9.46,29.10,49.35,44.78,34.33,26.42,23.98,20.77,17.02
63.50,97.50,12.86,9.84,9.10,9.78,26.45,41.96,38.70,30.32,23.39,21.14,18.48,15.24
63.50,98.50,11.59,8.93,8.35,10.30,24.33,36.25,33.31,26.42,20.52,18.42,16.07,13.35
63.50,99.50,9.64,7.53,7.19,10.17,22.01,30.13,27.88,22.30,17.39,15.08,12.99,10.84
63.50,100.50,8.23,6.52,6.30,9.17,19.43,26.48,24.75,19.44,14.89,12.66,10.82,9.15
63.50,101.50,7.69,6.14,5.96,8.47,18.33,25.17,23.99,18.41,13.86,11.65,10.03,8.56
63.50,102.50,6.48,5.26,5.20,7.54,17.09,23.08,21.76,16.42,12.05,9.85,8.30,7.14
63.50,103.50,6.38,5.18,5.14,7.80,16.46,21.97,21.30,16.41,11.98,9.79,8.22,7.05
63.50,104.50,5.62,4.56,4.48,7.14,15.46,20.65,19.92,15.36,11.16,8.86,7.37,6.23
63.50,105.50,6.94,5.62,5.54,9.52,19.22,25.80,24.43,18.87,13.86,10.85,9.04,7.65
63.50,106.50,6.39,5.15,5.12,9.73,18.05,24.62,22.77,17.72,13.09,10.09,8.37,7.05
63.50,107.50,5.87,4.72,4.71,9.71,16.31,21.96,20.25,15.67,11.81,9.20,7.61,6.39
63.50,108.50,5.74,4.59,4.60,9.21,14.72,19.68,18.77,14.55,11.10,8.91,7.39,6.24
63.50,109.50,5.49,4.38,4.40,8.91,14.17,18.88,18.43,13.90,10.92,8.79,7.27,6.15
63.50,110.50,6.43,5.15,5.10,9.37,15.78,21.76,21.05,16.46,13.22,10.65,8.83,7.48
63.50,111.50,6.18,5.01,5.02,9.40,14.77,19.89,19.75,15.62,12.73,10.07,8.33,7.13
63.50,112.50,5.40,4.39,4.43,8.29,13.30,17.37,17.45,13.52,11.19,8.81,7.22,6.17
63.50,113.50,4.80,3.97,4.06,8.16,12.03,15.66,15.82,12.21,9.78,7.61,6.22,5.38
63.50,114.50,5.37,4.53,4.89,11.07,14.47,18.73,18.62,14.32,11.16,8.18,6.66,5.83
63.50,115.50,3.33,2.86,3.45,8.76,10.89,14.42,13.88,10.45,7.95,5.24,4.08,3.54
63.50,116.50,1.66,1.44,1.86,5.70,6.91,8.96,8.31,6.24,4.57,2.84,2.03,1.72
63.50,117.50,1.20,1.02,1.35,5.43,5.98,7.72,7.01,5.19,3.82,2.21,1.52,1.26
63.50,118.50,0.84,0.70,0.93,5.28,4.87,6.27,5.72,4.20,3.09,1.73,1.15,0.92
63.50,119.50,0.83,0.67,0.81,5.74,5.02,6.25,5.54,4.19,3.09,1.67,1.16,0.92
63.50,120.50,1.41,1.14,1.23,6.18,6.28,7.83,6.91,5.51,4.12,2.56,1.92,1.55
63.50,121.50,1.58,1.29,1.43,6.18,7.08,8.52,7.73,6.16,4.39,2.89,2.11,1.71
63.50,122.50,1.93,1.58,1.68,6.44,7.64,8.79,8.04,6.57,4.69,3.24,2.48,2.06
63.50,123.50,1.80,1.50,1.66,5.91,6.85,7.47,6.87,5.74,4.15,2.91,2.23,1.89
63.50,124.50,1.97,1.60,1.82,5.34,6.48,6.62,6.67,5.56,4.32,3.16,2.48,2.11
63.50,125.50,2.35,1.93,2.24,5.46,6.15,6.41,6.69,5.68,4.55,3.43,2.86,2.50
63.50,126.50,2.23,1.87,2.43,5.25,5.65,5.79,6.20,5.21,4.23,2.97,2.58,2.32
63.50,127.50,2.54,2.13,2.72,4.84,5.96,6.15,6.67,5.77,4.71,3.40,2.99,2.66
63.50,128.50,3.75,3.10,3.61,5.02,6.97,7.64,8.48,7.26,6.08,4.91,4.51,3.99
63.50,129.50,4.53,3.71,4.15,5.32,7.17,7.96,9.19,7.87,6.89,5.94,5.53,4.88
63.50,130.50,4.91,3.99,4.50,5.40,7.38,8.49,10.04,8.69,7.91,6.97,6.36,5.52
63.50,131.50,5.88,4.73,5.13,6.11,7.98,9.19,11.12,10.07,9.43,8.57,7.83,6.68
63.50,132.50,6.27,5.10,5.47,6.41,8.87,10.48,12.50,11.26,9.94,8.87,8.17,7.05
63.50,133.50,7.34,6.02,6.23,7.22,10.12,12.22,13.58,12.31,10.85,9.75,9.22,8.09
63.50,134.50,8.17,6.76,6.77,8.08,11.28,14.00,14.85,13.26,11.14,9.96,9.69,8.69
63.50,135.50,9.53,7.87,7.87,9.04,12.03,14.27,14.90,13.50,11.62,10.97,11.08,10.10
63.50,136.50,13.94,11.13,10.76,11.32,15.26,19.07,20.53,19.03,17.12,17.56,17.46,15.37
63.50,137.50,19.90,15.19,14.00,12.69,19.67,27.51,32.35,30.89,28.73,30.12,28.03,23.23
63.50,138.50,24.97,18.39,16.44,13.49,21.88,34.34,43.77,44.14,43.22,45.14,39.20,30.79
63.50,139.50,23.05,16.86,15.02,12.15,18.58,31.13,40.79,41.86,41.78,43.36,37.08,28.84
63.50,140.50,23.06,17.31,15.80,13.38,22.31,35.46,41.86,40.08,37.62,39.08,34.73,27.96
63.50,141.50,17.37,13.54,12.82,11.69,19.07,26.41,29.91,28.46,24.81,25.27,23.76,20.14
63.50,142.50,12.11,9.74,9.51,9.62,14.26,18.33,20.35,19.51,16.13,15.52,14.93,13.13
63.50,143.50,13.22,10.37,9.88,9.29,15.20,22.02,24.88,23.52,20.14,19.42,17.70,14.92
63.50,144.50,11.34,8.62,7.98,6.82,11.66,18.17,21.51,20.79,18.92,18.80,16.58,13.47
63.50,145.50,11.66,8.91,8.28,7.01,12.45,17.47,21.30,21.16,19.26,18.96,16.78,13.71
63.50,146.50,21.11,15.86,14.52,11.91,20.47,30.83,39.67,40.68,37.56,36.93,31.98,25.59
63.50,147.50,20.49,15.35,14.05,11.46,20.03,33.12,42.75,42.77,38.71,37.10,31.55,25.01
63.50,148.50,15.99,12.05,11.09,9.14,16.57,28.21,35.08,33.27,29.64,28.19,24.22,19.36
63.50,149.50,13.13,10.00,9.30,7.97,17.55,28.34,32.10,28.44,24.41,22.96,20.00,16.16
63.50,150.50,9.62,7.47,7.09,6.61,17.81,25.61,26.67,22.89,18.41,16.87,14.92,12.26
63.50,151.50,7.45,5.84,5.61,5.81,17.13,24.44,24.62,20.56,15.86,13.64,11.78,9.66
63.50,152.50,5.22,4.18,4.10,5.25,15.31,20.81,20.93,16.97,12.40,9.85,8.35,6.92
63.50,153.50,4.83,3.91,3.87,4.93,14.86,19.37,18.98,15.58,11.35,9.31,7.97,6.67
63.50,154.50,5.32,4.35,4.34,4.95,15.28,19.69,19.27,15.94,11.78,9.97,8.60,7.23
63.50,155.50,6.42,5.21,5.14,5.19,15.81,22.47,22.64,18.62,13.82,11.84,10.21,8.53
63.50,156.50,8.40,6.67,6.45,5.81,17.33,26.73,28.55,23.55,17.91,15.45,13.29,10.96
63.50,157.50,10.90,8.47,8.02,7.04,17.89,32.16,35.64,29.68,23.02,20.13,17.15,13.93
63.50,158.50,17.36,13.28,12.35,10.23,23.80,43.66,50.68,43.80,35.18,31.63,27.16,21.91
63.50,159.50,16.68,12.79,11.92,9.99,24.36,43.98,50.31,42.43,33.45,30.06,26.03,21.13
63.50,160.50,15.01,11.63,10.95,9.41,23.66,43.43,48.31,39.45,30.50,27.01,23.36,19.07
63.50,161.50,14.45,11.27,10.68,9.12,24.72,43.21,47.28,38.30,29.58,26.22,22.75,18.65
63.50,163.50,12.69,9.76,9.12,7.61,23.57,41.49,43.19,34.98,27.03,23.77,20.36,16.44
63.50,165.50,13.35,10.25,9.58,8.25,25.45,49.17,48.61,38.19,28.84,24.49,20.71,16.78
63.50,166.50,12.19,9.40,8.83,7.67,27.15,51.21,48.76,37.41,27.75,22.56,18.66,15.08
63.50,167.50,11.54,8.97,8.49,7.60,29.69,50.13,46.43,35.89,26.65,21.38,17.48,14.17
63.50,168.50,12.75,9.86,9.27,7.89,32.49,55.30,50.71,39.06,28.90,23.44,19.30,15.63
63.50,199.50,12.62,10.31,10.02,11.83,22.67,27.16,25.13,20.45,16.60,15.37,14.34,12.89
63.50,200.50,10.99,9.15,9.13,12.65,22.14,25.26,22.50,17.95,14.16,12.64,11.91,10.91
63.50,201.50,9.56,8.17,8.36,12.62,20.78,23.34,20.70,16.77,13.22,11.05,10.13,9.29
63.50,202.50,8.54,7.52,7.87,13.16,19.27,21.10,18.56,14.94,11.88,9.67,8.82,8.27
63.50,203.50,76.71,66.64,69.90,121.10,171.81,184.72,159.42,126.21,101.11,85.20,79.80,75.37
63.50,204.50,4.37,3.66,3.70,6.43,9.71,9.92,8.35,6.57,5.39,4.81,4.70,4.41
63.50,205.50,5.48,4.61,4.58,7.57,11.17,11.07,9.31,7.41,6.31,5.85,5.94,5.60
63.50,206.50,20.53,17.35,17.40,27.74,41.58,40.65,34.20,27.09,23.51,22.26,22.57,21.23
63.50,207.50,7.19,5.88,5.77,8.96,14.74,15.18,13.08,10.60,9.46,9.01,8.70,7.75
63.50,208.50,8.58,6.66,6.24,8.26,15.49,18.79,16.50,14.24,13.06,12.78,11.61,9.73
63.50,209.50,8.92,6.67,6.06,7.25,16.72,24.25,20.25,18.04,16.57,15.95,13.59,10.78
63.50,210.50,36.72,27.27,24.81,30.17,85.07,117.27,91.41,78.24,70.13,67.69,57.28,44.84
63.50,211.50,25.38,19.31,18.10,22.05,48.87,71.03,61.38,54.17,48.53,44.55,37.69,30.17
63.50,212.50,15.02,11.82,11.47,13.45,19.09,25.57,29.67,28.49,26.69,24.94,21.27,17.40
63.50,213.50,7.35,6.04,6.23,6.64,7.30,8.79,12.31,11.54,11.00,10.55,9.45,8.05
63.50,214.50,4.45,3.80,4.01,4.12,4.61,5.72,8.39,6.87,6.09,5.83,5.44,4.80
63.50,215.50,3.11,2.72,2.98,3.39,3.77,4.54,6.84,5.40,4.77,4.21,3.94,3.53
63.50,216.50,11.99,11.48,15.45,25.35,24.14,36.25,55.37,35.29,26.09,17.91,16.08,14.89
63.50,217.50,6.94,7.17,11.41,16.78,14.63,31.45,45.86,29.00,20.70,14.13,11.87,11.00
63.50,218.50,0.33,0.34,0.58,0.68,0.71,1.74,2.34,1.59,0.93,0.62,0.53,0.49
63.50,219.50,0.43,0.44,0.90,1.05,0.92,2.00,2.45,1.88,0.93,0.63,0.55,0.51
63.50,220.50,0.48,0.50,1.22,1.38,1.10,2.19,2.72,1.99,0.90,0.64,0.53,0.49
63.50,221.50,0.73,0.72,1.73,1.72,1.55,2.71,3.12,2.36,1.24,0.90,0.81,0.75
63.50,222.50,1.06,0.97,2.24,2.43,2.51,3.93,4.04,3.13,1.84,1.31,1.16,1.07
63.50,223.50,1.39,1.29,2.36,3.22,3.32,4.70,4.53,3.74,2.36,1.66,1.50,1.39
63.50,224.50,1.84,1.66,2.35,3.88,3.93,5.31,5.05,4.37,2.87,2.20,2.03,1.87
63.50,225.50,6.29,5.58,6.93,13.79,12.45,18.12,17.28,14.96,10.07,7.85,7.15,6.51
63.50,226.50,5.94,5.41,6.81,13.88,12.69,19.63,18.22,15.27,10.31,7.56,6.87,6.23
63.50,227.50,10.13,8.74,9.64,18.48,24.10,33.86,33.14,27.68,19.53,14.64,12.54,10.82
63.50,228.50,28.38,22.98,22.71,31.17,61.66,86.75,88.79,73.43,55.39,44.85,37.68,31.29
63.50,229.50,11.40,8.99,8.59,9.76,22.87,34.16,34.71,28.52,22.06,18.57,15.71,12.88
63.50,230.50,14.17,10.93,10.24,10.25,28.78,46.37,47.29,38.39,29.77,24.81,20.59,16.55
63.50,231.50,14.12,10.80,10.09,9.49,30.75,50.37,51.27,41.71,32.05,26.44,21.37,16.89
63.50,232.50,11.27,8.77,8.32,8.44,28.39,42.93,42.75,34.76,26.27,21.07,16.88,13.44
63.50,233.50,9.36,7.37,7.08,9.72,26.57,36.29,34.75,27.97,20.70,16.68,13.65,11.12
63.50,234.50,5.74,4.65,4.63,10.45,17.90,23.96,22.25,18.18,13.02,10.22,8.26,6.87
63.50,235.50,4.43,3.66,3.73,9.82,13.01,17.16,16.26,13.37,9.59,7.60,6.24,5.35
63.50,236.50,5.34,4.47,4.58,10.07,12.48,16.99,16.79,13.98,10.40,8.73,7.46,6.54
63.50,237.50,7.80,6.60,6.83,11.43,12.51,16.39,17.05,15.38,12.55,11.57,10.48,9.44
63.50,238.50,6.42,5.46,5.69,10.10,10.25,13.23,13.90,12.67,10.65,9.79,8.90,8.09
63.50,239.50,5.71,4.90,5.18,9.49,9.50,12.08,12.82,11.54,9.51,8.49,7.86,7.28
63.50,240.50,4.32,3.68,3.87,6.36,6.74,8.54,9.12,8.34,7.02,6.35,5.91,5.40
63.50,241.50,4.30,3.64,3.74,6.32,7.17,9.15,9.46,8.78,7.24,6.30,5.50,4.91
63.50,242.50,3.36,2.84,2.96,5.80,6.89,8.86,8.86,7.95,6.38,5.26,4.41,3.82
63.50,243.50,2.58,2.18,2.35,5.15,7.13,9.16,8.86,7.45,5.61,4.36,3.51,2.96
63.50,244.50,2.46,2.06,2.18,4.37,7.64,9.88,9.51,7.85,5.69,4.22,3.35,2.79
63.50,245.50,3.40,2.82,2.93,5.04,9.28,12.28,12.16,9.80,7.24,5.59,4.47,3.79
63.50,246.50,4.39,3.60,3.61,5.62,10.40,14.15,14.74,11.85,8.99,7.14,5.80,4.96
63.50,247.50,5.88,4.77,4.67,5.63,11.46,16.57,17.99,14.76,11.35,9.29,7.80,6.72
63.50,248.50,7.46,5.96,5.75,5.78,12.72,18.99,21.09,17.65,13.84,11.60,10.03,8.58
63.50,249.50,7.87,6.28,6.05,5.61,12.69,18.85,20.81,17.55,13.71,11.89,10.43,8.99
63.50,250.50,8.21,6.54,6.27,5.73,12.38,18.67,20.55,17.30,13.41,11.89,10.69,9.32
63.50,251.50,8.93,7.08,6.74,6.24,12.44,19.03,20.97,17.68,13.79,12.60,11.51,10.10
63.50,252.50,9.32,7.31,6.91,6.41,12.41,20.03,22.02,18.57,14.69,13.53,12.29,10.65
63.50,253.50,7.44,5.84,5.52,5.01,9.55,15.38,16.73,14.11,11.32,10.57,9.65,8.35
63.50,254.50,7.18,5.64,5.34,4.74,8.89,14.57,16.04,13.58,10.95,10.18,9.24,7.95
63.50,255.50,7.14,5.62,5.33,4.87,8.40,13.37,15.25,13.08,10.72,10.05,9.22,7.94
63.50,256.50,7.35,5.76,5.42,4.70,7.46,12.85,15.30,13.14,10.70,10.27,9.58,8.28
63.50,257.50,6.48,5.14,4.90,4.26,6.54,10.80,13.30,11.65,9.50,8.86,8.21,7.18
63.50,260.50,11.54,9.17,8.77,7.67,11.13,17.86,23.27,20.86,17.20,16.15,14.68,12.81
63.50,261.50,11.35,9.06,8.69,7.61,11.08,17.59,23.18,20.48,16.58,15.57,14.19,12.47
63.50,262.50,11.31,9.04,8.66,7.35,11.00,17.78,23.69,20.84,16.83,15.63,14.15,12.48
63.50,263.50,11.60,9.24,8.82,7.44,10.68,18.82,25.45,22.76,18.45,16.67,14.90,13.02
64.50,13.50,43.63,31.09,26.67,33.07,158.52,170.97,121.27,91.49,74.39,73.78,67.61,54.37
64.50,14.50,28.28,20.74,18.58,24.29,82.79,100.44,80.76,65.34,52.97,49.47,43.22,34.68
64.50,15.50,24.41,18.33,17.01,24.20,57.79,64.28,56.98,48.71,41.48,39.00,34.76,28.94
64.50,16.50,22.29,16.78,15.60,25.34,55.20,55.62,48.57,41.73,36.24,34.62,31.37,26.31
64.50,26.50,20.52,17.14,18.23,29.44,49.66,50.14,45.56,37.10,30.46,27.87,25.37,22.34
64.50,27.50,22.57,18.73,19.77,29.21,49.01,50.26,45.59,37.74,31.28,29.08,27.31,24.31
64.50,28.50,21.44,17.89,19.13,28.31,48.68,50.28,44.56,36.03,29.18,26.76,25.02,22.49
64.50,29.50,12.88,10.58,10.86,16.50,30.46,32.12,28.38,22.90,18.52,16.82,15.50,13.72
64.50,30.50,13.85,11.21,11.40,18.41,36.88,37.40,32.03,25.13,19.95,17.97,16.69,14.82
64.50,31.50,14.91,11.90,11.62,18.54,43.41,44.00,36.93,28.46,22.22,19.84,18.29,16.19
64.50,41.50,18.44,14.42,14.04,22.86,47.92,46.99,38.74,29.91,23.45,22.68,22.47,20.66
64.50,43.50,22.22,17.47,17.00,25.57,55.51,56.14,46.13,35.06,27.14,25.94,26.32,24.55
64.50,45.50,21.61,16.67,15.64,21.11,46.62,51.94,44.00,33.69,26.74,26.58,26.75,24.30
64.50,46.50,22.01,16.71,15.19,20.03,47.41,53.73,45.89,34.99,27.70,27.95,28.02,25.00
64.50,47.50,22.73,17.02,15.29,19.23,47.28,55.40,47.79,36.51,29.31,30.11,30.01,26.32
64.50,48.50,21.86,16.38,14.78,19.40,47.27,54.43,46.23,35.33,28.76,29.48,29.16,25.37
64.50,49.50,21.67,16.27,14.64,19.05,44.74,52.35,44.69,34.13,28.13,28.96,28.57,24.88
64.50,50.50,33.84,25.33,22.78,28.97,62.55,74.56,65.47,50.84,42.05,44.36,44.62,38.73
64.50,51.50,34.62,25.83,23.23,33.45,65.93,72.71,63.95,49.88,42.19,45.45,46.00,39.82
64.50,52.50,36.02,26.84,24.02,34.80,67.13,75.26,66.08,51.67,44.38,47.85,47.89,41.62
64.50,53.50,27.39,20.36,18.13,26.33,52.62,58.95,50.67,39.23,33.16,35.14,35.88,31.64
64.50,54.50,27.39,20.38,18.23,26.71,55.50,59.72,51.62,40.17,33.62,35.55,35.93,31.64
64.50,55.50,27.82,20.63,18.42,26.20,55.23,61.34,52.48,40.93,33.92,36.20,36.90,32.47
64.50,56.50,28.93,21.32,18.85,23.09,53.09,63.61,55.36,43.51,36.54,38.86,38.99,34.10
64.50,57.50,29.09,21.49,19.07,22.86,50.25,60.01,53.17,42.95,36.55,38.80,39.25,34.41
64.50,58.50,27.79,20.66,18.47,18.73,39.64,58.23,55.67,47.02,40.30,40.78,38.97,33.16
64.50,59.50,20.62,14.99,13.15,12.06,29.90,54.80,53.22,43.98,36.75,35.54,31.77,25.69
64.50,60.50,17.92,13.27,11.83,11.74,28.68,48.55,45.05,35.41,28.00,26.87,25.18,21.44
64.50,61.50,15.48,11.77,10.85,12.17,28.37,40.98,38.09,30.16,23.47,21.95,20.50,17.92
64.50,62.50,13.35,10.47,10.02,11.71,25.74,35.90,34.07,27.11,20.61,18.45,16.74,14.98
64.50,63.50,12.13,9.50,9.10,11.08,25.34,34.58,31.92,25.07,18.81,16.89,15.23,13.65
64.50,64.50,11.19,8.69,8.17,10.24,27.65,37.13,32.86,25.49,18.93,16.84,14.79,12.94
64.50,65.50,10.83,8.36,7.83,9.55,31.14,39.51,34.19,26.63,19.84,17.52,15.03,12.84
64.50,66.50,10.89,8.46,8.05,9.37,26.76,36.98,32.78,25.55,19.06,17.13,14.81,12.72
64.50,67.50,10.29,7.97,7.60,8.46,25.19,37.20,33.04,25.24,18.53,16.49,14.21,12.21
64.50,70.50,14.41,11.32,10.77,11.30,32.17,44.65,42.63,35.13,27.31,24.19,20.73,17.71
64.50,71.50,15.57,12.20,11.55,11.81,34.86,49.23,46.23,37.78,29.32,26.19,22.62,19.41
64.50,72.50,18.04,14.07,13.21,13.08,38.21,54.76,51.35,41.84,32.74,29.67,26.23,22.56
64.50,73.50,19.60,15.14,14.11,13.14,39.81,59.49,55.61,44.85,35.23,32.55,29.15,24.96
64.50,75.50,14.83,11.48,10.73,9.87,31.79,48.26,45.10,36.35,28.61,26.47,23.17,19.61
64.50,76.50,14.79,11.35,10.52,10.46,34.88,50.74,46.38,37.26,29.55,27.44,23.93,19.94
64.50,77.50,14.17,10.93,10.19,10.68,35.57,50.81,45.76,36.35,28.64,26.31,22.73,19.00
64.50,78.50,15.01,11.65,10.92,10.83,35.18,50.00,45.45,36.44,29.08,26.80,23.23,19.63
64.50,79.50,16.36,12.62,11.73,11.28,36.02,50.99,46.26,37.42,30.06,28.20,24.77,20.83
64.50,80.50,17.16,13.07,11.97,12.05,39.44,53.74,47.38,37.63,29.95,28.62,25.67,21.53
64.50,81.50,17.84,13.49,12.29,11.95,38.22,54.40,48.16,38.49,30.86,29.81,26.76,22.32
64.50,82.50,16.59,12.49,11.36,11.37,39.15,56.56,49.42,38.78,31.00,29.53,25.79,21.13
64.50,83.50,16.35,12.14,10.93,11.42,42.48,60.98,51.86,39.90,31.75,30.19,26.20,21.12
64.50,85.50,19.72,14.66,13.22,13.56,53.29,78.28,66.40,51.29,40.18,37.68,32.19,25.57
64.50,86.50,20.53,15.35,13.89,13.28,51.52,78.35,67.21,52.96,42.27,39.03,33.27,26.64
64.50,87.50,21.01,15.46,13.81,12.93,54.70,85.21,72.54,56.38,45.17,42.11,35.77,28.03
64.50,88.50,22.60,16.76,15.08,12.81,43.81,82.80,75.20,59.95,48.06,44.48,37.77,29.78
64.50,89.50,22.52,16.60,14.85,12.45,43.52,85.62,77.12,60.76,48.16,44.50,37.80,29.70
64.50,90.50,22.14,16.14,14.29,11.70,38.96,86.79,78.85,61.80,49.81,45.54,37.97,29.36
64.50,91.50,22.22,16.11,14.19,11.88,37.00,80.73,73.15,57.90,48.20,45.46,37.98,29.21
64.50,92.50,21.41,15.58,13.76,13.05,39.97,71.69,64.15,50.79,42.50,41.92,36.05,28.02
64.50,93.50,20.50,14.95,13.23,14.00,39.90,64.59,57.50,46.01,39.34,39.34,34.14,26.68
64.50,94.50,19.55,14.25,12.61,11.23,31.61,62.18,56.65,44.55,37.94,37.17,31.89,24.86
64.50,95.50,17.42,12.80,11.43,10.44,30.49,58.32,52.72,40.67,33.58,32.35,27.80,21.85
64.50,96.50,15.48,11.52,10.39,9.55,28.65,55.40,49.99,38.04,30.12,28.07,24.16,19.19
64.50,97.50,14.10,10.60,9.66,9.14,26.02,47.65,44.29,34.52,27.17,24.87,21.38,17.13
64.50,98.50,12.88,9.78,9.01,9.19,23.67,40.73,38.32,30.88,24.56,22.15,19.05,15.38
64.50,99.50,11.60,8.93,8.36,9.90,21.85,31.90,30.92,25.99,21.26,19.04,16.44,13.49
64.50,100.50,9.72,7.65,7.31,9.79,19.31,25.94,25.07,20.56,16.59,14.73,13.07,11.07
